IB_ID,IB_DATE,IB_TIME,IB_PLATE,IB_TEMPERATURE
5218,2007-11-20,02:58:00,open,21
5219,2007-11-20,03:58:00,open,21
5220,2007-11-20,04:58:00,open,20.5
5221,2007-11-20,05:58:00,open,20.5
5222,2007-11-20,06:58:00,open,21
5223,2007-11-20,07:58:00,open,23.5
5224,2007-11-20,08:58:00,open,26
5225,2007-11-20,09:58:00,open,28
5226,2007-11-20,10:58:00,open,29.5
5227,2007-11-20,11:58:00,open,30
5228,2007-11-20,12:58:00,open,30.5
5229,2007-11-20,13:58:00,open,30
5230,2007-11-20,14:58:00,open,29
5231,2007-11-20,15:58:00,open,27
5232,2007-11-20,16:58:00,open,25
5233,2007-11-20,17:58:00,open,24
5234,2007-11-20,18:58:00,open,23
5235,2007-11-20,19:58:00,open,23
5236,2007-11-20,20:58:00,open,22.5
5237,2007-11-20,21:58:00,open,22
5238,2007-11-20,22:58:00,open,22
5239,2007-11-20,23:58:00,open,22
5240,2007-11-21,00:58:00,open,21.5
5241,2007-11-21,01:58:00,open,21.5
5242,2007-11-21,02:58:00,open,21
5243,2007-11-21,03:58:00,open,20.5
5244,2007-11-21,04:58:00,open,20.5
5245,2007-11-21,05:58:00,open,20
5246,2007-11-21,06:58:00,open,20
5247,2007-11-21,07:58:00,open,22.5
5248,2007-11-21,08:58:00,open,25
5249,2007-11-21,09:58:00,open,27.5
5250,2007-11-21,10:58:00,open,29.5
5251,2007-11-21,11:58:00,open,30
5252,2007-11-21,12:58:00,open,31
5253,2007-11-21,13:58:00,open,29.5
5254,2007-11-21,14:58:00,open,28.5
5255,2007-11-21,15:58:00,open,27.5
5256,2007-11-21,16:58:00,open,25
5257,2007-11-21,17:58:00,open,24
5258,2007-11-21,18:58:00,open,23
5259,2007-11-21,19:58:00,open,22.5
5260,2007-11-21,20:58:00,open,21
5261,2007-11-21,21:58:00,open,20.5
5262,2007-11-21,22:58:00,open,20.5
5263,2007-11-21,23:58:00,open,20
5264,2007-11-22,00:58:00,open,20.5
5265,2007-11-22,01:58:00,open,20.5
5266,2007-11-22,02:58:00,open,20.5
5267,2007-11-22,03:58:00,open,20.5
5268,2007-11-22,04:58:00,open,18.5
5269,2007-11-22,05:58:00,open,18
5270,2007-11-22,06:58:00,open,19
5271,2007-11-22,07:58:00,open,20.5
5272,2007-11-22,08:58:00,open,22
5273,2007-11-22,09:58:00,open,23
5274,2007-11-22,10:58:00,open,24
5275,2007-11-22,11:58:00,open,25
5276,2007-11-22,12:58:00,open,25.5
5277,2007-11-22,13:58:00,open,25.5
5278,2007-11-22,14:58:00,open,25
5279,2007-11-22,15:58:00,open,24
5280,2007-11-22,16:58:00,open,22
5281,2007-11-22,17:58:00,open,22
5282,2007-11-22,18:58:00,open,21
5283,2007-11-22,19:58:00,open,20
5284,2007-11-22,20:58:00,open,19.5
5285,2007-11-22,21:58:00,open,20
5286,2007-11-22,22:58:00,open,20
5287,2007-11-22,23:58:00,open,19.5
5288,2007-11-23,00:58:00,open,19
5289,2007-11-23,01:58:00,open,18.5
5290,2007-11-23,02:58:00,open,18.5
5291,2007-11-23,03:58:00,open,18
5292,2007-11-23,04:58:00,open,18
5293,2007-11-23,05:58:00,open,17.5
5294,2007-11-23,06:58:00,open,18
5295,2007-11-23,07:58:00,open,21
5296,2007-11-23,08:58:00,open,23.5
5297,2007-11-23,09:58:00,open,26
5298,2007-11-23,10:58:00,open,27
5299,2007-11-23,11:58:00,open,28
5300,2007-11-23,12:58:00,open,29
5301,2007-11-23,13:58:00,open,26.5
5302,2007-11-23,14:58:00,open,25.5
5303,2007-11-23,15:58:00,open,24
5304,2007-11-23,16:58:00,open,22.5
5305,2007-11-23,17:58:00,open,21.5
5306,2007-11-23,18:58:00,open,21
5307,2007-11-23,19:58:00,open,20.5
5308,2007-11-23,20:58:00,open,20
5309,2007-11-23,21:58:00,open,19.5
5310,2007-11-23,22:58:00,open,19
5311,2007-11-23,23:58:00,open,18.5
5312,2007-11-24,00:58:00,open,18
5313,2007-11-24,01:58:00,open,18.5
5314,2007-11-24,02:58:00,open,18
5315,2007-11-24,03:58:00,open,17
5316,2007-11-24,04:58:00,open,17
5317,2007-11-24,05:58:00,open,16.5
5318,2007-11-24,06:58:00,open,17.5
5319,2007-11-24,07:58:00,open,20.5
5320,2007-11-24,08:58:00,open,23
5321,2007-11-24,09:58:00,open,25
5322,2007-11-24,10:58:00,open,26.5
5323,2007-11-24,11:58:00,open,27.5
5324,2007-11-24,12:58:00,open,27.5
5325,2007-11-24,13:58:00,open,27
5326,2007-11-24,14:58:00,open,26
5327,2007-11-24,15:58:00,open,24
5328,2007-11-24,16:58:00,open,23
5329,2007-11-24,17:58:00,open,22
5330,2007-11-24,18:58:00,open,22
5331,2007-11-24,19:58:00,open,22
5332,2007-11-24,20:58:00,open,21
5333,2007-11-24,21:58:00,open,20
5334,2007-11-24,22:58:00,open,19
5335,2007-11-24,23:58:00,open,18.5
5336,2007-11-25,00:58:00,open,18
5337,2007-11-25,01:58:00,open,18.5
5338,2007-11-25,02:58:00,open,19
5339,2007-11-25,03:58:00,open,18.5
5340,2007-11-25,04:58:00,open,18
5341,2007-11-25,05:58:00,open,17.5
5342,2007-11-25,06:58:00,open,18
5343,2007-11-25,07:58:00,open,19.5
5344,2007-11-25,08:58:00,open,22
5345,2007-11-25,09:58:00,open,24
5346,2007-11-25,10:58:00,open,26
5347,2007-11-25,11:58:00,open,27
5348,2007-11-25,12:58:00,open,27
5349,2007-11-25,13:58:00,open,26.5
5350,2007-11-25,14:58:00,open,25.5
5351,2007-11-25,15:58:00,open,24
5352,2007-11-25,16:58:00,open,23
5353,2007-11-25,17:58:00,open,22
5354,2007-11-25,18:58:00,open,21.5
5355,2007-11-25,19:58:00,open,21.5
5356,2007-11-25,20:58:00,open,21
5357,2007-11-25,21:58:00,open,19.5
5358,2007-11-25,22:58:00,open,19
5359,2007-11-25,23:58:00,open,18.5
5360,2007-11-26,00:58:00,open,18
5361,2007-11-26,01:58:00,open,18
5362,2007-11-26,02:58:00,open,17
5363,2007-11-26,03:58:00,open,17
5364,2007-11-26,04:58:00,open,17
5365,2007-11-26,05:58:00,open,16.5
5366,2007-11-26,06:58:00,open,17.5
5367,2007-11-26,07:58:00,open,19.5
5368,2007-11-26,08:58:00,open,22
5369,2007-11-26,09:58:00,open,24
5370,2007-11-26,10:58:00,open,25.5
5371,2007-11-26,11:58:00,open,26
5372,2007-11-26,12:58:00,open,25.5
5373,2007-11-26,13:58:00,open,25.5
5374,2007-11-26,14:58:00,open,25
5375,2007-11-26,15:58:00,open,23.5
5376,2007-11-26,16:58:00,open,22
5377,2007-11-26,17:58:00,open,21
5378,2007-11-26,18:58:00,open,21.5
5379,2007-11-26,19:58:00,open,20.5
5380,2007-11-26,20:58:00,open,21
5381,2007-11-26,21:58:00,open,19.5
5382,2007-11-26,22:58:00,open,19
5383,2007-11-26,23:58:00,open,18.5
5384,2007-11-27,00:58:00,open,17.5
5385,2007-11-27,01:58:00,open,17.5
5386,2007-11-27,02:58:00,open,17
5387,2007-11-27,03:58:00,open,17
5388,2007-11-27,04:58:00,open,16.5
5389,2007-11-27,05:58:00,open,16.5
5390,2007-11-27,06:58:00,open,17
5391,2007-11-27,07:58:00,open,20.5
5392,2007-11-27,08:58:00,open,23
5393,2007-11-27,09:58:00,open,25
5394,2007-11-27,10:58:00,open,27
5395,2007-11-27,11:58:00,open,28
5396,2007-11-27,12:58:00,open,28
5397,2007-11-27,13:58:00,open,27.5
5398,2007-11-27,14:58:00,open,26.5
5399,2007-11-27,15:58:00,open,24.5
5400,2007-11-27,16:58:00,open,22.5
5401,2007-11-27,17:58:00,open,21.5
5402,2007-11-27,18:58:00,open,20.5
5403,2007-11-27,19:58:00,open,20
5404,2007-11-27,20:58:00,open,20
5405,2007-11-27,21:58:00,open,21
5406,2007-11-27,22:58:00,open,20
5407,2007-11-27,23:58:00,open,19
5408,2007-11-28,00:58:00,open,19
5409,2007-11-28,01:58:00,open,18.5
5410,2007-11-28,02:58:00,open,18
5411,2007-11-28,03:58:00,open,17.5
5412,2007-11-28,04:58:00,open,17
5413,2007-11-28,05:58:00,open,16.5
5414,2007-11-28,06:58:00,open,17
5415,2007-11-28,07:58:00,open,20
5416,2007-11-28,08:58:00,open,22.5
5417,2007-11-28,09:58:00,open,24.5
5418,2007-11-28,10:58:00,open,26.5
5419,2007-11-28,11:58:00,open,27.5
5420,2007-11-28,12:58:00,open,28
5421,2007-11-28,13:58:00,open,28
5422,2007-11-28,14:58:00,open,27.5
5423,2007-11-28,15:58:00,open,25
5424,2007-11-28,16:58:00,open,22.5
5425,2007-11-28,17:58:00,open,21
5426,2007-11-28,18:58:00,open,20.5
5427,2007-11-28,19:58:00,open,20
5428,2007-11-28,20:58:00,open,19.5
5429,2007-11-28,21:58:00,open,19.5
5430,2007-11-28,22:58:00,open,19
5431,2007-11-28,23:58:00,open,19
5432,2007-11-29,00:58:00,open,18.5
5433,2007-11-29,01:58:00,open,18.5
5434,2007-11-29,02:58:00,open,18.5
5435,2007-11-29,03:58:00,open,18.5
5436,2007-11-29,04:58:00,open,18
5437,2007-11-29,05:58:00,open,18
5438,2007-11-29,06:58:00,open,17.5
5439,2007-11-29,07:58:00,open,19
5440,2007-11-29,08:58:00,open,22.5
5441,2007-11-29,09:58:00,open,25
5442,2007-11-29,10:58:00,open,27
5443,2007-11-29,11:58:00,open,28
5444,2007-11-29,12:58:00,open,28.5
5445,2007-11-29,13:58:00,open,27.5
5446,2007-11-29,14:58:00,open,26.5
5447,2007-11-29,15:58:00,open,24.5
5448,2007-11-29,16:58:00,open,22.5
5449,2007-11-29,17:58:00,open,22
5450,2007-11-29,18:58:00,open,21
5451,2007-11-29,19:58:00,open,20.5
5452,2007-11-29,20:58:00,open,20.5
5453,2007-11-29,21:58:00,open,20
5454,2007-11-29,22:58:00,open,19.5
5455,2007-11-29,23:58:00,open,19.5
5456,2007-11-30,00:58:00,open,19
5457,2007-11-30,01:58:00,open,19
5458,2007-11-30,02:58:00,open,20.5
5459,2007-11-30,03:58:00,open,21
5460,2007-11-30,04:58:00,open,19.5
5461,2007-11-30,05:58:00,open,19.5
5462,2007-11-30,06:58:00,open,19.5
5463,2007-11-30,07:58:00,open,21.5
5464,2007-11-30,08:58:00,open,24.5
5465,2007-11-30,09:58:00,open,27
5466,2007-11-30,10:58:00,open,28
5467,2007-11-30,11:58:00,open,30
5468,2007-11-30,12:58:00,open,29.5
5469,2007-11-30,13:58:00,open,30
5470,2007-11-30,14:58:00,open,29.5
5471,2007-11-30,15:58:00,open,27
5472,2007-11-30,16:58:00,open,24.5
5473,2007-11-30,17:58:00,open,23.5
5474,2007-11-30,18:58:00,open,22.5
5475,2007-11-30,19:58:00,open,21.5
5476,2007-11-30,20:58:00,open,21
5477,2007-11-30,21:58:00,open,20.5
5478,2007-11-30,22:58:00,open,20.5
5479,2007-11-30,23:58:00,open,20.5
5480,2007-12-01,00:58:00,open,20
5481,2007-12-01,01:58:00,open,20
5482,2007-12-01,02:58:00,open,20
5483,2007-12-01,03:58:00,open,20
5484,2007-12-01,04:58:00,open,19.5
5485,2007-12-01,05:58:00,open,19.5
5486,2007-12-01,06:58:00,open,19.5
5487,2007-12-01,07:58:00,open,20.5
5488,2007-12-01,08:58:00,open,22
5489,2007-12-01,09:58:00,open,23
5490,2007-12-01,10:58:00,open,27
5491,2007-12-01,11:58:00,open,29
5492,2007-12-01,12:58:00,open,29
5493,2007-12-01,13:58:00,open,29
5494,2007-12-01,14:58:00,open,28
5495,2007-12-01,15:58:00,open,25.5
5496,2007-12-01,16:58:00,open,23.5
5497,2007-12-01,17:58:00,open,22
5498,2007-12-01,18:58:00,open,21
5499,2007-12-01,19:58:00,open,20.5
5500,2007-12-01,20:58:00,open,20
5501,2007-12-01,21:58:00,open,20
5502,2007-12-01,22:58:00,open,19.5
5503,2007-12-01,23:58:00,open,19
