PT_ID,PT_DATE,PT_TIME,PT_TAG,PT_PLATE,PT_ENCLOSURE,PT_TA,PT_TB,PT_IB_ID,PT_CT_ID
1131,2007-11-09,17:33:12,662,bb,2,0,0,NULL,NULL
1132,2007-11-09,17:33:57,662,bb,2,0,0,NULL,NULL
1133,2007-11-09,17:34:10,662,bb,2,0,0,NULL,NULL
1134,2007-11-09,17:36:13,662,bb,2,0,0,NULL,NULL
1135,2007-11-09,17:36:23,662,bb,2,0,0,NULL,NULL
1136,2007-11-09,17:36:33,662,bb,2,0,0,NULL,NULL
1137,2007-11-09,17:36:43,662,bb,2,0,0,NULL,NULL
1138,2007-11-09,17:36:53,662,bb,2,0,0,NULL,NULL
1139,2007-11-09,17:46:04,662,bb,2,0,0,NULL,NULL
1140,2007-11-09,17:46:15,662,bb,2,0,0,NULL,NULL
1141,2007-11-09,17:46:25,662,bb,2,0,0,NULL,NULL
1142,2007-11-09,17:53:55,662,bb,2,0,0,NULL,NULL
1143,2007-11-09,17:53:58,662,bb,2,0,0,NULL,NULL
1144,2007-11-09,18:06:20,662,bb,2,0,0,NULL,NULL
1145,2007-11-09,18:13:36,662,bb,2,0,0,NULL,NULL
1146,2007-11-09,18:13:46,662,bb,2,0,0,NULL,NULL
1147,2007-11-09,18:13:56,662,bb,2,0,0,NULL,NULL
1148,2007-11-09,18:14:06,662,bb,2,0,0,NULL,NULL
1149,2007-11-09,18:21:27,662,bb,2,0,0,NULL,NULL
1150,2007-11-09,18:21:37,662,bb,2,0,0,NULL,NULL
1151,2007-11-09,18:21:47,662,bb,2,0,0,NULL,NULL
1152,2007-11-09,18:23:58,662,bb,2,0,0,NULL,NULL
1153,2007-11-09,18:59:18,662,bb,2,0,0,NULL,NULL
1154,2007-11-09,19:15:07,662,bb,2,0,0,NULL,NULL
1155,2007-11-09,19:15:17,662,bb,2,0,0,NULL,NULL
1156,2007-11-09,19:15:27,662,bb,2,0,0,NULL,NULL
1157,2007-11-09,19:15:37,662,bb,2,0,0,NULL,NULL
1158,2007-11-09,19:15:53,662,bb,2,0,0,NULL,NULL
1159,2007-11-09,19:16:03,662,bb,2,0,0,NULL,NULL
1160,2007-11-09,19:18:15,662,bb,2,0,0,NULL,NULL
1161,2007-11-09,19:18:25,662,bb,2,0,0,NULL,NULL
1162,2007-11-09,19:18:39,662,bb,2,0,0,NULL,NULL
1163,2007-11-09,19:18:52,662,bb,2,0,0,NULL,NULL
1164,2007-11-09,19:33:19,662,bb,2,0,0,NULL,NULL
1165,2007-11-09,19:33:29,662,bb,2,0,0,NULL,NULL
1166,2007-11-09,19:33:40,662,bb,2,0,0,NULL,NULL
1167,2007-11-09,19:33:53,662,bb,2,0,0,NULL,NULL
1168,2007-11-09,19:35:11,662,bb,2,0,0,NULL,NULL
1169,2007-11-09,19:35:54,662,bb,2,0,0,NULL,NULL
1170,2007-11-09,19:36:04,662,bb,2,0,0,NULL,NULL
1171,2007-11-09,19:36:14,662,bb,2,0,0,NULL,NULL
1172,2007-11-09,19:36:24,662,bb,2,0,0,NULL,NULL
1173,2007-11-09,19:36:34,662,bb,2,0,0,NULL,NULL
1174,2007-11-09,19:36:44,662,bb,2,0,0,NULL,NULL
1175,2007-11-09,19:36:54,662,bb,2,0,0,NULL,NULL
1176,2007-11-09,19:37:12,662,bb,2,0,0,NULL,NULL
1177,2007-11-09,19:37:22,662,bb,2,0,0,NULL,NULL
1178,2007-11-09,19:38:51,662,bb,2,0,0,NULL,NULL
1179,2007-11-09,19:39:10,662,bb,2,0,0,NULL,NULL
1180,2007-11-09,19:39:21,662,bb,2,0,0,NULL,NULL
1181,2007-11-09,19:39:36,662,bb,2,0,0,NULL,NULL
1182,2007-11-09,19:39:50,662,bb,2,0,0,NULL,NULL
1183,2007-11-09,19:40:01,662,bb,2,0,0,NULL,NULL
1184,2007-11-09,19:40:11,662,bb,2,0,0,NULL,NULL
1185,2007-11-09,19:41:46,662,bb,2,0,0,NULL,NULL
1186,2007-11-09,20:28:50,662,bb,2,0,0,NULL,NULL
1187,2007-11-09,20:30:59,662,bb,2,0,0,NULL,NULL
1188,2007-11-09,20:31:09,662,bb,2,0,0,NULL,NULL
1189,2007-11-09,20:34:47,662,bb,2,0,0,NULL,NULL
1190,2007-11-09,20:41:22,662,bb,2,0,0,NULL,NULL
1191,2007-11-09,20:41:33,662,bb,2,0,0,NULL,NULL
1192,2007-11-09,20:46:55,662,bb,2,0,0,NULL,NULL
1193,2007-11-09,20:47:05,662,bb,2,0,0,NULL,NULL
1194,2007-11-09,20:47:15,662,bb,2,0,0,NULL,NULL
1195,2007-11-09,20:51:53,662,bb,2,0,0,NULL,NULL
1196,2007-11-09,20:53:44,662,bb,2,0,0,NULL,NULL
1197,2007-11-09,20:53:54,662,bb,2,0,0,NULL,NULL
1198,2007-11-09,20:55:59,662,bb,2,0,0,NULL,NULL
1199,2007-11-09,20:56:09,662,bb,2,0,0,NULL,NULL
1200,2007-11-09,21:08:58,662,bb,2,0,0,NULL,NULL
1201,2007-11-09,21:09:12,662,bb,2,0,0,NULL,NULL
1202,2007-11-09,23:41:10,662,bb,2,0,0,NULL,NULL
1203,2007-11-10,01:05:09,662,bb,2,0,0,NULL,NULL
1204,2007-11-10,01:05:46,662,bb,2,0,0,NULL,NULL
1205,2007-11-10,01:05:58,662,bb,2,0,0,NULL,NULL
1206,2007-11-10,01:06:13,662,bb,2,0,0,NULL,NULL
1207,2007-11-10,01:06:23,662,bb,2,0,0,NULL,NULL
1208,2007-11-10,01:06:33,662,bb,2,0,0,NULL,NULL
1209,2007-11-10,01:06:47,662,bb,2,0,0,NULL,NULL
1210,2007-11-10,04:10:30,662,bb,2,0,0,NULL,NULL
1211,2007-11-10,04:10:41,662,bb,2,0,0,NULL,NULL
1212,2007-11-10,17:07:23,662,bb,2,0,0,NULL,NULL
1213,2007-11-10,17:07:40,662,bb,2,0,0,NULL,NULL
1214,2007-11-10,17:07:52,662,bb,2,0,0,NULL,NULL
1215,2007-11-10,17:29:39,662,bb,2,0,0,NULL,NULL
1216,2007-11-10,17:29:50,662,bb,2,0,0,NULL,NULL
1217,2007-11-10,17:31:44,662,bb,2,0,0,NULL,NULL
1218,2007-11-10,17:31:54,662,bb,2,0,0,NULL,NULL
1219,2007-11-10,17:33:54,662,bb,2,0,0,NULL,NULL
1220,2007-11-10,17:34:04,662,bb,2,0,0,NULL,NULL
1221,2007-11-10,17:34:14,662,bb,2,0,0,NULL,NULL
1222,2007-11-10,17:35:00,662,bb,2,0,0,NULL,NULL
1223,2007-11-10,17:35:10,662,bb,2,0,0,NULL,NULL
1224,2007-11-10,17:36:05,662,bb,2,0,0,NULL,NULL
1225,2007-11-10,17:36:26,662,bb,2,0,0,NULL,NULL
1226,2007-11-10,17:46:11,662,bb,2,0,0,NULL,NULL
1227,2007-11-10,17:58:43,662,bb,2,0,0,NULL,NULL
1228,2007-11-10,18:28:12,662,bb,2,0,0,NULL,NULL
1229,2007-11-10,18:28:26,662,bb,2,0,0,NULL,NULL
1230,2007-11-10,18:28:36,662,bb,2,0,0,NULL,NULL
1231,2007-11-10,18:28:46,662,bb,2,0,0,NULL,NULL
1232,2007-11-10,18:28:56,662,bb,2,0,0,NULL,NULL
1233,2007-11-10,18:29:06,662,bb,2,0,0,NULL,NULL
1234,2007-11-10,18:29:16,662,bb,2,0,0,NULL,NULL
1235,2007-11-10,18:38:00,662,bb,2,0,0,NULL,NULL
1236,2007-11-10,18:38:12,662,bb,2,0,0,NULL,NULL
1237,2007-11-10,18:38:23,662,bb,2,0,0,NULL,NULL
1238,2007-11-10,18:38:33,662,bb,2,0,0,NULL,NULL
1239,2007-11-10,18:38:43,662,bb,2,0,0,NULL,NULL
1240,2007-11-10,18:38:54,662,bb,2,0,0,NULL,NULL
1241,2007-11-10,18:42:00,662,bb,2,0,0,NULL,NULL
1242,2007-11-10,18:42:20,662,bb,2,0,0,NULL,NULL
1243,2007-11-10,18:42:32,662,bb,2,0,0,NULL,NULL
1244,2007-11-10,18:42:42,662,bb,2,0,0,NULL,NULL
1245,2007-11-10,18:42:52,662,bb,2,0,0,NULL,NULL
1246,2007-11-10,19:01:54,662,bb,2,0,0,NULL,NULL
1247,2007-11-10,19:02:04,662,bb,2,0,0,NULL,NULL
1248,2007-11-10,19:02:14,662,bb,2,0,0,NULL,NULL
1249,2007-11-10,19:02:24,662,bb,2,0,0,NULL,NULL
1250,2007-11-10,19:03:51,662,bb,2,0,0,NULL,NULL
1251,2007-11-10,19:04:01,662,bb,2,0,0,NULL,NULL
1252,2007-11-10,19:04:11,662,bb,2,0,0,NULL,NULL
1253,2007-11-10,19:04:21,662,bb,2,0,0,NULL,NULL
1254,2007-11-10,19:05:42,662,bb,2,0,0,NULL,NULL
1255,2007-11-10,19:05:52,662,bb,2,0,0,NULL,NULL
1256,2007-11-10,19:06:02,662,bb,2,0,0,NULL,NULL
1257,2007-11-10,19:06:15,662,bb,2,0,0,NULL,NULL
1258,2007-11-10,19:06:25,662,bb,2,0,0,NULL,NULL
1259,2007-11-10,19:06:35,662,bb,2,0,0,NULL,NULL
1260,2007-11-10,19:06:45,662,bb,2,0,0,NULL,NULL
1261,2007-11-10,19:07:03,662,bb,2,0,0,NULL,NULL
1262,2007-11-10,19:07:13,662,bb,2,0,0,NULL,NULL
1263,2007-11-10,19:07:31,662,bb,2,0,0,NULL,NULL
1264,2007-11-10,19:14:45,662,bb,2,0,0,NULL,NULL
1265,2007-11-10,19:14:55,662,bb,2,0,0,NULL,NULL
1266,2007-11-10,19:15:15,662,bb,2,0,0,NULL,NULL
1267,2007-11-10,19:15:25,662,bb,2,0,0,NULL,NULL
1268,2007-11-10,19:15:35,662,bb,2,0,0,NULL,NULL
1269,2007-11-10,19:18:19,662,bb,2,0,0,NULL,NULL
1270,2007-11-10,19:18:29,662,bb,2,0,0,NULL,NULL
1271,2007-11-10,19:18:39,662,bb,2,0,0,NULL,NULL
1272,2007-11-10,19:25:11,662,bb,2,0,0,NULL,NULL
1273,2007-11-10,19:25:21,662,bb,2,0,0,NULL,NULL
1274,2007-11-10,19:26:53,662,bb,2,0,0,NULL,NULL
1275,2007-11-10,22:28:31,662,bb,2,0,0,NULL,NULL
1276,2007-11-10,22:31:26,662,bb,2,0,0,NULL,NULL
1277,2007-11-10,22:31:39,662,bb,2,0,0,NULL,NULL
1278,2007-11-10,22:31:49,662,bb,2,0,0,NULL,NULL
1279,2007-11-10,22:31:59,662,bb,2,0,0,NULL,NULL
1280,2007-11-10,22:32:19,662,bb,2,0,0,NULL,NULL
1281,2007-11-10,22:34:09,662,bb,2,0,0,NULL,NULL
1282,2007-11-10,22:34:19,662,bb,2,0,0,NULL,NULL
1283,2007-11-10,22:34:29,662,bb,2,0,0,NULL,NULL
1284,2007-11-10,22:36:04,662,bb,2,0,0,NULL,NULL
1285,2007-11-10,22:36:17,662,bb,2,0,0,NULL,NULL
1286,2007-11-10,22:36:45,662,bb,2,0,0,NULL,NULL
1287,2007-11-10,22:36:55,662,bb,2,0,0,NULL,NULL
1288,2007-11-10,22:37:05,662,bb,2,0,0,NULL,NULL
1289,2007-11-10,22:37:15,662,bb,2,0,0,NULL,NULL
1290,2007-11-10,22:37:25,662,bb,2,0,0,NULL,NULL
1291,2007-11-10,22:37:35,662,bb,2,0,0,NULL,NULL
1292,2007-11-10,22:37:51,662,bb,2,0,0,NULL,NULL
1293,2007-11-10,22:39:58,662,bb,2,0,0,NULL,NULL
1294,2007-11-10,22:40:20,662,bb,2,0,0,NULL,NULL
1295,2007-11-10,22:40:30,662,bb,2,0,0,NULL,NULL
1296,2007-11-10,22:40:40,662,bb,2,0,0,NULL,NULL
1297,2007-11-10,22:40:50,662,bb,2,0,0,NULL,NULL
1298,2007-11-10,22:41:00,662,bb,2,0,0,NULL,NULL
1299,2007-11-10,22:42:09,662,bb,2,0,0,NULL,NULL
1300,2007-11-10,22:42:54,662,bb,2,0,0,NULL,NULL
1301,2007-11-10,22:43:04,662,bb,2,0,0,NULL,NULL
1302,2007-11-10,22:44:21,662,bb,2,0,0,NULL,NULL
1303,2007-11-10,22:44:31,662,bb,2,0,0,NULL,NULL
1304,2007-11-10,22:44:41,662,bb,2,0,0,NULL,NULL
1305,2007-11-10,22:44:51,662,bb,2,0,0,NULL,NULL
1306,2007-11-10,22:45:05,662,bb,2,0,0,NULL,NULL
1307,2007-11-10,22:50:25,662,bb,2,0,0,NULL,NULL
1308,2007-11-10,22:50:35,662,bb,2,0,0,NULL,NULL
1309,2007-11-10,22:50:45,662,bb,2,0,0,NULL,NULL
1310,2007-11-10,22:50:59,662,bb,2,0,0,NULL,NULL
1311,2007-11-10,22:51:15,662,bb,2,0,0,NULL,NULL
1312,2007-11-10,22:59:09,662,bb,2,0,0,NULL,NULL
1313,2007-11-10,22:59:21,662,bb,2,0,0,NULL,NULL
1314,2007-11-10,22:59:31,662,bb,2,0,0,NULL,NULL
1315,2007-11-10,22:59:41,662,bb,2,0,0,NULL,NULL
1316,2007-11-10,23:04:39,662,bb,2,0,0,NULL,NULL
1317,2007-11-10,23:04:51,662,bb,2,0,0,NULL,NULL
1318,2007-11-10,23:05:01,662,bb,2,0,0,NULL,NULL
1319,2007-11-10,23:05:11,662,bb,2,0,0,NULL,NULL
1320,2007-11-10,23:24:36,662,bb,2,0,0,NULL,NULL
1321,2007-11-10,23:24:49,662,bb,2,0,0,NULL,NULL
1322,2007-11-10,23:24:59,662,bb,2,0,0,NULL,NULL
1323,2007-11-10,23:40:50,662,bb,2,0,0,NULL,NULL
1324,2007-11-11,03:24:40,662,bb,2,0,0,NULL,NULL
1325,2007-11-11,03:34:05,662,bb,2,0,0,NULL,NULL
1326,2007-11-11,03:34:23,662,bb,2,0,0,NULL,NULL
1327,2007-11-11,03:34:35,662,bb,2,0,0,NULL,NULL
1328,2007-11-11,03:34:45,662,bb,2,0,0,NULL,NULL
1329,2007-11-11,03:34:55,662,bb,2,0,0,NULL,NULL
1330,2007-11-11,03:35:11,662,bb,2,0,0,NULL,NULL
2861,2007-11-08,17:50:39,662,o,2,0,0,NULL,NULL
2862,2007-11-09,19:00:22,662,o,2,0,0,NULL,NULL
2863,2007-11-09,19:00:32,662,o,2,0,0,NULL,NULL
2864,2007-11-10,04:07:08,662,o,2,0,0,NULL,NULL
2865,2007-11-10,04:07:18,662,o,2,0,0,NULL,NULL
2866,2007-11-10,04:55:44,662,o,2,0,0,NULL,NULL
2867,2007-11-10,19:08:00,662,o,2,0,0,NULL,NULL
2868,2007-11-10,19:10:05,662,o,2,0,0,NULL,NULL
2869,2007-11-10,19:10:15,662,o,2,0,0,NULL,NULL
2870,2007-11-10,19:10:25,662,o,2,0,0,NULL,NULL
2871,2007-11-10,19:13:32,662,o,2,0,0,NULL,NULL
2872,2007-11-10,19:16:08,662,o,2,0,0,NULL,NULL
2873,2007-11-10,19:17:52,662,o,2,0,0,NULL,NULL
2874,2007-11-10,23:10:16,662,o,2,0,0,NULL,NULL
2875,2007-11-10,23:10:26,662,o,2,0,0,NULL,NULL
2876,2007-11-10,23:23:14,662,o,2,0,0,NULL,NULL
2877,2007-11-10,23:27:20,662,o,2,0,0,NULL,NULL
2878,2007-11-10,23:28:29,662,o,2,0,0,NULL,NULL
2879,2007-11-11,03:38:27,662,o,2,0,0,NULL,NULL
2880,2007-11-11,03:40:38,662,o,2,0,0,NULL,NULL
2881,2007-11-11,03:40:48,662,o,2,0,0,NULL,NULL
2882,2007-11-11,03:44:24,662,o,2,0,0,NULL,NULL
2883,2007-11-11,03:44:34,662,o,2,0,0,NULL,NULL
2884,2007-11-11,03:47:41,662,o,2,0,0,NULL,NULL
2885,2007-11-11,03:51:33,662,o,2,0,0,NULL,NULL
2886,2007-11-11,03:58:18,662,o,2,0,0,NULL,NULL
3052,2007-11-08,16:59:54,662,ub,2,0,0,NULL,NULL
3053,2007-11-08,17:00:08,662,ub,2,0,0,NULL,NULL
3054,2007-11-08,17:00:18,662,ub,2,0,0,NULL,NULL
3055,2007-11-08,17:00:29,662,ub,2,0,0,NULL,NULL
3056,2007-11-08,17:00:39,662,ub,2,0,0,NULL,NULL
3057,2007-11-08,17:00:49,662,ub,2,0,0,NULL,NULL
3058,2007-11-08,17:00:59,662,ub,2,0,0,NULL,NULL
3059,2007-11-08,17:01:09,662,ub,2,0,0,NULL,NULL
3060,2007-11-08,17:01:19,662,ub,2,0,0,NULL,NULL
3061,2007-11-08,17:01:31,662,ub,2,0,0,NULL,NULL
3062,2007-11-08,17:01:48,662,ub,2,0,0,NULL,NULL
3063,2007-11-08,17:02:07,662,ub,2,0,0,NULL,NULL
3064,2007-11-08,17:02:41,662,ub,2,0,0,NULL,NULL
3065,2007-11-08,17:03:04,662,ub,2,0,0,NULL,NULL
3066,2007-11-08,17:05:47,662,ub,2,0,0,NULL,NULL
3067,2007-11-08,17:20:47,662,ub,2,0,0,NULL,NULL
3068,2007-11-08,17:20:59,662,ub,2,0,0,NULL,NULL
3069,2007-11-08,17:21:17,662,ub,2,0,0,NULL,NULL
3070,2007-11-08,17:21:27,662,ub,2,0,0,NULL,NULL
3071,2007-11-08,17:59:04,662,ub,2,0,0,NULL,NULL
3072,2007-11-08,17:59:14,662,ub,2,0,0,NULL,NULL
3073,2007-11-08,17:59:24,662,ub,2,0,0,NULL,NULL
3074,2007-11-08,18:01:19,662,ub,2,0,0,NULL,NULL
3075,2007-11-08,18:03:50,662,ub,2,0,0,NULL,NULL
3076,2007-11-08,19:53:31,662,ub,2,0,0,NULL,NULL
3077,2007-11-08,19:53:41,662,ub,2,0,0,NULL,NULL
3078,2007-11-08,19:53:51,662,ub,2,0,0,NULL,NULL
3079,2007-11-08,22:31:22,662,ub,2,0,0,NULL,NULL
3080,2007-11-08,22:31:32,662,ub,2,0,0,NULL,NULL
3081,2007-11-08,22:31:42,662,ub,2,0,0,NULL,NULL
3082,2007-11-08,22:31:52,662,ub,2,0,0,NULL,NULL
3083,2007-11-09,02:22:32,662,ub,2,0,0,NULL,NULL
3084,2007-11-09,02:22:44,662,ub,2,0,0,NULL,NULL
3085,2007-11-09,02:23:04,662,ub,2,0,0,NULL,NULL
3086,2007-11-09,02:23:14,662,ub,2,0,0,NULL,NULL
3087,2007-11-09,02:23:24,662,ub,2,0,0,NULL,NULL
3088,2007-11-09,02:23:34,662,ub,2,0,0,NULL,NULL
3089,2007-11-09,02:23:44,662,ub,2,0,0,NULL,NULL
3090,2007-11-09,02:48:42,662,ub,2,0,0,NULL,NULL
3091,2007-11-09,02:48:53,662,ub,2,0,0,NULL,NULL
3092,2007-11-09,02:49:03,662,ub,2,0,0,NULL,NULL
3093,2007-11-09,02:49:13,662,ub,2,0,0,NULL,NULL
3094,2007-11-09,02:49:23,662,ub,2,0,0,NULL,NULL
3095,2007-11-09,17:16:48,662,ub,2,0,0,NULL,NULL
3096,2007-11-09,17:17:02,662,ub,2,0,0,NULL,NULL
3097,2007-11-09,17:17:12,662,ub,2,0,0,NULL,NULL
3098,2007-11-09,17:25:20,662,ub,2,0,0,NULL,NULL
3099,2007-11-09,17:25:37,662,ub,2,0,0,NULL,NULL
3100,2007-11-09,17:26:26,662,ub,2,0,0,NULL,NULL
3101,2007-11-09,17:26:46,662,ub,2,0,0,NULL,NULL
3102,2007-11-09,18:02:45,662,ub,2,0,0,NULL,NULL
3103,2007-11-09,18:02:55,662,ub,2,0,0,NULL,NULL
3104,2007-11-09,18:03:05,662,ub,2,0,0,NULL,NULL
3105,2007-11-09,18:03:15,662,ub,2,0,0,NULL,NULL
3106,2007-11-09,18:03:25,662,ub,2,0,0,NULL,NULL
3107,2007-11-10,01:07:42,662,ub,2,0,0,NULL,NULL
3108,2007-11-10,01:07:56,662,ub,2,0,0,NULL,NULL
3109,2007-11-10,01:08:06,662,ub,2,0,0,NULL,NULL
3110,2007-11-10,01:08:16,662,ub,2,0,0,NULL,NULL
3111,2007-11-10,17:08:35,662,ub,2,0,0,NULL,NULL
3112,2007-11-10,17:09:18,662,ub,2,0,0,NULL,NULL
3113,2007-11-10,17:09:28,662,ub,2,0,0,NULL,NULL
3114,2007-11-10,17:09:38,662,ub,2,0,0,NULL,NULL
3115,2007-11-10,17:09:48,662,ub,2,0,0,NULL,NULL
3116,2007-11-10,17:09:58,662,ub,2,0,0,NULL,NULL
3117,2007-11-10,17:10:28,662,ub,2,0,0,NULL,NULL
3118,2007-11-10,18:36:52,662,ub,2,0,0,NULL,NULL
3119,2007-11-10,18:37:02,662,ub,2,0,0,NULL,NULL
3120,2007-11-10,19:31:11,662,ub,2,0,0,NULL,NULL
3121,2007-11-10,22:38:47,662,ub,2,0,0,NULL,NULL
3122,2007-11-10,22:38:57,662,ub,2,0,0,NULL,NULL
3123,2007-11-10,22:39:07,662,ub,2,0,0,NULL,NULL
3124,2007-11-10,22:39:17,662,ub,2,0,0,NULL,NULL
3125,2007-11-10,22:39:27,662,ub,2,0,0,NULL,NULL
3126,2007-11-10,22:46:05,662,ub,2,0,0,NULL,NULL
3127,2007-11-10,23:25:41,662,ub,2,0,0,NULL,NULL
3976,2007-11-10,06:50:48,1128,bb,3,0,0,NULL,NULL
3977,2007-11-10,06:50:58,1128,bb,3,0,0,NULL,NULL
3978,2007-11-10,06:51:12,1128,bb,3,0,0,NULL,NULL
3979,2007-11-10,06:51:22,1128,bb,3,0,0,NULL,NULL
3980,2007-11-10,06:51:32,1128,bb,3,0,0,NULL,NULL
3981,2007-11-10,06:54:23,1128,bb,3,0,0,NULL,NULL
3982,2007-11-10,06:56:01,1128,bb,3,0,0,NULL,NULL
3983,2007-11-10,06:56:19,1128,bb,3,0,0,NULL,NULL
3984,2007-11-10,06:56:37,1128,bb,3,0,0,NULL,NULL
3985,2007-11-10,06:56:49,1128,bb,3,0,0,NULL,NULL
3986,2007-11-10,06:57:00,1128,bb,3,0,0,NULL,NULL
3987,2007-11-10,06:57:59,1128,bb,3,0,0,NULL,NULL
3988,2007-11-10,06:58:10,1128,bb,3,0,0,NULL,NULL
3989,2007-11-10,06:58:49,1128,bb,3,0,0,NULL,NULL
3990,2007-11-10,06:58:59,1128,bb,3,0,0,NULL,NULL
3991,2007-11-10,06:59:46,1128,bb,3,0,0,NULL,NULL
3992,2007-11-10,07:00:33,1128,bb,3,0,0,NULL,NULL
3993,2007-11-10,07:00:44,1128,bb,3,0,0,NULL,NULL
3994,2007-11-10,07:00:54,1128,bb,3,0,0,NULL,NULL
3995,2007-11-10,07:01:04,1128,bb,3,0,0,NULL,NULL
3996,2007-11-10,07:01:24,1128,bb,3,0,0,NULL,NULL
3997,2007-11-10,07:01:34,1128,bb,3,0,0,NULL,NULL
3998,2007-11-10,07:04:04,1128,bb,3,0,0,NULL,NULL
3999,2007-11-10,07:04:14,1128,bb,3,0,0,NULL,NULL
4000,2007-11-10,07:04:36,1128,bb,3,0,0,NULL,NULL
4001,2007-11-10,07:06:41,1128,bb,3,0,0,NULL,NULL
4002,2007-11-10,07:07:04,1128,bb,3,0,0,NULL,NULL
4003,2007-11-10,07:09:13,1128,bb,3,0,0,NULL,NULL
4004,2007-11-10,07:11:15,1128,bb,3,0,0,NULL,NULL
4005,2007-11-10,07:11:28,1128,bb,3,0,0,NULL,NULL
4006,2007-11-10,07:12:32,1128,bb,3,0,0,NULL,NULL
4007,2007-11-10,07:13:03,1128,bb,3,0,0,NULL,NULL
4008,2007-11-10,07:13:52,1128,bb,3,0,0,NULL,NULL
4009,2007-11-10,07:14:03,1128,bb,3,0,0,NULL,NULL
4010,2007-11-10,07:14:19,1128,bb,3,0,0,NULL,NULL
4011,2007-11-10,07:14:29,1128,bb,3,0,0,NULL,NULL
4012,2007-11-10,07:14:39,1128,bb,3,0,0,NULL,NULL
4013,2007-11-10,07:15:01,1128,bb,3,0,0,NULL,NULL
4014,2007-11-10,07:15:18,1128,bb,3,0,0,NULL,NULL
4015,2007-11-10,07:15:28,1128,bb,3,0,0,NULL,NULL
4016,2007-11-10,07:21:50,1128,bb,3,0,0,NULL,NULL
4017,2007-11-10,07:22:04,1128,bb,3,0,0,NULL,NULL
4018,2007-11-10,07:22:14,1128,bb,3,0,0,NULL,NULL
4019,2007-11-10,07:22:24,1128,bb,3,0,0,NULL,NULL
4020,2007-11-10,07:22:49,1128,bb,3,0,0,NULL,NULL
4021,2007-11-10,07:23:12,1128,bb,3,0,0,NULL,NULL
4022,2007-11-10,07:23:22,1128,bb,3,0,0,NULL,NULL
4023,2007-11-10,07:23:50,1128,bb,3,0,0,NULL,NULL
4024,2007-11-10,07:24:00,1128,bb,3,0,0,NULL,NULL
4086,2007-11-08,06:12:29,1147,bb,2,0,0,NULL,NULL
4087,2007-11-08,06:13:06,1147,bb,2,0,0,NULL,NULL
4088,2007-11-08,06:14:45,1147,bb,2,0,0,NULL,NULL
4089,2007-11-08,06:15:00,1147,bb,2,0,0,NULL,NULL
4090,2007-11-08,06:15:10,1147,bb,2,0,0,NULL,NULL
4091,2007-11-08,06:17:00,1147,bb,2,0,0,NULL,NULL
4092,2007-11-08,06:17:11,1147,bb,2,0,0,NULL,NULL
4093,2007-11-08,06:17:22,1147,bb,2,0,0,NULL,NULL
4094,2007-11-08,06:17:32,1147,bb,2,0,0,NULL,NULL
4095,2007-11-08,06:17:47,1147,bb,2,0,0,NULL,NULL
4096,2007-11-08,06:19:25,1147,bb,2,0,0,NULL,NULL
4097,2007-11-08,06:19:35,1147,bb,2,0,0,NULL,NULL
4098,2007-11-08,06:19:57,1147,bb,2,0,0,NULL,NULL
4099,2007-11-08,06:20:11,1147,bb,2,0,0,NULL,NULL
4100,2007-11-08,06:27:33,1147,bb,2,0,0,NULL,NULL
4101,2007-11-08,06:27:43,1147,bb,2,0,0,NULL,NULL
4102,2007-11-08,06:29:03,1147,bb,2,0,0,NULL,NULL
4103,2007-11-08,06:29:50,1147,bb,2,0,0,NULL,NULL
4104,2007-11-08,06:30:15,1147,bb,2,0,0,NULL,NULL
4105,2007-11-08,06:31:12,1147,bb,2,0,0,NULL,NULL
4106,2007-11-08,06:31:54,1147,bb,2,0,0,NULL,NULL
4107,2007-11-08,06:32:42,1147,bb,2,0,0,NULL,NULL
4108,2007-11-08,06:32:53,1147,bb,2,0,0,NULL,NULL
4109,2007-11-08,06:33:11,1147,bb,2,0,0,NULL,NULL
4110,2007-11-08,06:33:33,1147,bb,2,0,0,NULL,NULL
4111,2007-11-08,06:33:54,1147,bb,2,0,0,NULL,NULL
4112,2007-11-08,06:34:33,1147,bb,2,0,0,NULL,NULL
4113,2007-11-08,06:34:45,1147,bb,2,0,0,NULL,NULL
4114,2007-11-08,06:35:10,1147,bb,2,0,0,NULL,NULL
4115,2007-11-08,06:35:29,1147,bb,2,0,0,NULL,NULL
4116,2007-11-08,06:35:46,1147,bb,2,0,0,NULL,NULL
4117,2007-11-08,06:36:15,1147,bb,2,0,0,NULL,NULL
4118,2007-11-08,06:37:39,1147,bb,2,0,0,NULL,NULL
4119,2007-11-08,06:37:49,1147,bb,2,0,0,NULL,NULL
4120,2007-11-08,06:37:59,1147,bb,2,0,0,NULL,NULL
4121,2007-11-08,07:18:21,1147,bb,2,0,0,NULL,NULL
4122,2007-11-08,07:18:46,1147,bb,2,0,0,NULL,NULL
4123,2007-11-08,07:19:09,1147,bb,2,0,0,NULL,NULL
4124,2007-11-08,07:25:35,1147,bb,2,0,0,NULL,NULL
4125,2007-11-08,07:26:00,1147,bb,2,0,0,NULL,NULL
4126,2007-11-08,07:26:12,1147,bb,2,0,0,NULL,NULL
4127,2007-11-08,07:27:27,1147,bb,2,0,0,NULL,NULL
4128,2007-11-08,08:09:47,1147,bb,2,0,0,NULL,NULL
4129,2007-11-08,08:13:05,1147,bb,2,0,0,NULL,NULL
